year,indicator,channel_code,mapped_name,share
2021,multilateral_purpose_spending_shares,44002,international development association,0.0004976803641515836
2021,multilateral_purpose_spending_shares,46025,islamic development bank,4.667402214198248e-06
2021,multilateral_purpose_spending_shares,47111,adaptation fund,0.018636163620082438
2021,multilateral_purpose_spending_shares,,,0.0006771406820164018
2021,multilateral_purpose_spending_shares,47142,opec fund for international development,0.05058998515697947
2021,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0762159374305126
2021,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.006338661647764231
2021,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0
2021,multilateral_purpose_spending_shares,44002,international development association,6.155870619784389e-05
2021,multilateral_purpose_spending_shares,46004,asian development bank,5.395470618172649e-05
2021,multilateral_purpose_spending_shares,,,0.00013678542959160938
2021,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.002542408152062955
2021,multilateral_purpose_spending_shares,43001,international monetary fund poverty reduction and growth trust,0.030455983816059295
2021,multilateral_purpose_spending_shares,44002,international development association,0.0006537429272865893
2021,multilateral_purpose_spending_shares,46002,african development bank,0.015010769614356557
2021,multilateral_purpose_spending_shares,46004,asian development bank,0.0001356622437590746
2021,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0043176601494761945
2021,multilateral_purpose_spending_shares,43001,international monetary fund poverty reduction and growth trust,0.020983241769480968
2021,multilateral_purpose_spending_shares,47142,opec fund for international development,0.003844619535114196
2021,multilateral_purpose_spending_shares,41114,united nations development programme,0.00010017687229170202
2021,multilateral_purpose_spending_shares,41119,united nations population fund,0.08194494023031526
2021,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.22062180319897068
2021,multilateral_purpose_spending_shares,41130,united nations relief and works agency for palestine refugees in the near east,0.0689069642897068
2021,multilateral_purpose_spending_shares,41143,world health organisation core voluntary contributions account,0.0004133186636976368
2021,multilateral_purpose_spending_shares,41147,central emergency response fund,0.6453553410320282
2021,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.009070457692449655
2021,multilateral_purpose_spending_shares,41305,united nations,0.5876310748405139
2021,multilateral_purpose_spending_shares,41307,world health organisation assessed contributions,0.0002007047592234686
2021,multilateral_purpose_spending_shares,41317,green climate fund,0.0
2021,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.09253608296341283
2021,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2021,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0006648048242648665
2021,multilateral_purpose_spending_shares,44002,international development association,0.0037342179753417277
2021,multilateral_purpose_spending_shares,46002,african development bank,0.0
2021,multilateral_purpose_spending_shares,46007,central american bank for economic integration,0.010559065421142093
2021,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2021,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0
2021,multilateral_purpose_spending_shares,46025,islamic development bank,0.0006425457048212922
2021,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.008389537501227055
2021,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0004220325638540748
2021,multilateral_purpose_spending_shares,,,0.0044419140539634855
2021,multilateral_purpose_spending_shares,41140,world food programme,0.6855901672152346
2021,multilateral_purpose_spending_shares,41147,central emergency response fund,0.16475451298583693
2021,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.027302155036943117
2021,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.00044053426381339005
2021,multilateral_purpose_spending_shares,44002,international development association,0.0007215601339086092
2021,multilateral_purpose_spending_shares,46025,islamic development bank,6.0287278600060706e-05
2021,multilateral_purpose_spending_shares,47142,opec fund for international development,0.00013526684738912652
2021,multilateral_purpose_spending_shares,,,0.00028590381524197853
2021,multilateral_purpose_spending_shares,41114,united nations development programme,3.1265276805769386e-05
2021,multilateral_purpose_spending_shares,41119,united nations population fund,0.058354117410297196
2021,multilateral_purpose_spending_shares,41140,world food programme,0.007419486349097095
2021,multilateral_purpose_spending_shares,41143,world health organisation core voluntary contributions account,0.0034429287135799144
2021,multilateral_purpose_spending_shares,41147,central emergency response fund,0.18989014598213486
2021,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.00025811433430211896
2021,multilateral_purpose_spending_shares,41305,united nations,0.14840335657163914
2021,multilateral_purpose_spending_shares,41307,world health organisation assessed contributions,0.000788056645154587
2021,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.022932086245634635
2021,multilateral_purpose_spending_shares,42004,european investment bank,0.000785674494817813
2021,multilateral_purpose_spending_shares,44002,international development association,0.0001484171424429196
2021,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2021,multilateral_purpose_spending_shares,46024,council of europe development bank,0.002845404505561643
2021,multilateral_purpose_spending_shares,41114,united nations development programme,0.06909076995581859
2021,multilateral_purpose_spending_shares,41140,world food programme,0.10115674948013223
2021,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,0.004314947492902397
2021,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.005262461623532025
2021,multilateral_purpose_spending_shares,41305,united nations,0.0013868826359823185
2021,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0018129461503719184
2021,multilateral_purpose_spending_shares,42004,european investment bank,0.006352064280713186
2021,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0012005660171419165
2021,multilateral_purpose_spending_shares,44002,international development association,0.009017995135980684
2021,multilateral_purpose_spending_shares,46002,african development bank,1.8150344714973023e-06
2021,multilateral_purpose_spending_shares,46003,african development fund,0.001929732742039225
2021,multilateral_purpose_spending_shares,46007,central american bank for economic integration,0.00045547321487244305
2021,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2021,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0001712910191641135
2021,multilateral_purpose_spending_shares,46024,council of europe development bank,0.00044336885503487876
2021,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2021,multilateral_purpose_spending_shares,46026,asian infrastructure investment bank,0.0
2021,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.021923924429868187
2021,multilateral_purpose_spending_shares,47111,adaptation fund,0.005139689721791431
2021,multilateral_purpose_spending_shares,,,0.0038362453494369506
2021,multilateral_purpose_spending_shares,41114,united nations development programme,0.07060188178520552
2021,multilateral_purpose_spending_shares,41119,united nations population fund,0.000320491842068956
2021,multilateral_purpose_spending_shares,41140,world food programme,0.03193322305827592
2021,multilateral_purpose_spending_shares,41143,world health organisation core voluntary contributions account,0.20636186331880976
2021,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.030228884426939995
2021,multilateral_purpose_spending_shares,41305,united nations,0.001170804518891544
2021,multilateral_purpose_spending_shares,41307,world health organisation assessed contributions,0.22982079161525157
2021,multilateral_purpose_spending_shares,41317,green climate fund,0.0
2021,multilateral_purpose_spending_shares,41321,world health organisation strategic preparedness and response plan,0.025875712688898364
2021,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.007748757716256225
2021,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2021,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.03584177135901392
2021,multilateral_purpose_spending_shares,44002,international development association,0.031868591955267755
2021,multilateral_purpose_spending_shares,46003,african development fund,0.00012095120306431564
2021,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2021,multilateral_purpose_spending_shares,46024,council of europe development bank,0.05226318779417238
2021,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.04386216383159124
2021,multilateral_purpose_spending_shares,47111,adaptation fund,0.04204070932442825
2021,multilateral_purpose_spending_shares,47128,nordic development fund,0.02344297312830484
2021,multilateral_purpose_spending_shares,,,7.5237712177089e-05
2021,multilateral_purpose_spending_shares,41111,united nations capital development fund,0.10755026292971773
2021,multilateral_purpose_spending_shares,41114,united nations development programme,0.00780916109859471
2021,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.3358319982477432
2021,multilateral_purpose_spending_shares,41123,united nations industrial development organisation,0.4251090493423719
2021,multilateral_purpose_spending_shares,41130,united nations relief and works agency for palestine refugees in the near east,0.17541650143363535
2021,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,0.11760619667496022
2021,multilateral_purpose_spending_shares,41305,united nations,0.009211274676978177
2021,multilateral_purpose_spending_shares,41402,joint sustainable development goals fund,0.0003825725681166882
2021,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.04891581141420086
2021,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0003484341852217595
2021,multilateral_purpose_spending_shares,47122,global alliance for vaccines and immunization,0.0624299999598003
2021,multilateral_purpose_spending_shares,47145,center of excellence in finance,0.5400002963705934
2021,multilateral_purpose_spending_shares,,,0.0009919539387497418
2021,multilateral_purpose_spending_shares,,,0.00013166647346838107
2021,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.9911189302001727
2021,multilateral_purpose_spending_shares,41112,united nations conference on trade and development,0.4326558307003213
2021,multilateral_purpose_spending_shares,41114,united nations development programme,0.1333663357361779
2021,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.008193729069692155
2021,multilateral_purpose_spending_shares,41123,united nations industrial development organisation,0.0
2021,multilateral_purpose_spending_shares,41140,world food programme,0.12994059451358975
2021,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,0.0010747097845060377
2021,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.0022966353063696597
2021,multilateral_purpose_spending_shares,41312,international atomic energy agency assessed contributions,1.0
2021,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.004669830440634722
2021,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0
2021,multilateral_purpose_spending_shares,44002,international development association,0.0
2021,multilateral_purpose_spending_shares,45001,world trade organisation international trade centre,0.07922773463367358
2021,multilateral_purpose_spending_shares,46000,regional development bank,0.07868172743591657
2021,multilateral_purpose_spending_shares,46002,african development bank,0.0006979285135031599
2021,multilateral_purpose_spending_shares,46003,african development fund,0.0004135816637531001
2021,multilateral_purpose_spending_shares,46004,asian development bank,0.0014569097114944922
2021,multilateral_purpose_spending_shares,46006,black sea trade and development bank,0.0
2021,multilateral_purpose_spending_shares,46007,central american bank for economic integration,1.711303962918743e-05
2021,multilateral_purpose_spending_shares,46008,development bank of latin america,1.0
2021,multilateral_purpose_spending_shares,46009,caribbean development bank,0.9844506185157482
2021,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.17946555406347797
2021,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.030134221106336644
2021,multilateral_purpose_spending_shares,46025,islamic development bank,0.9782221274041883
2021,multilateral_purpose_spending_shares,46026,asian infrastructure investment bank,0.2923247418680484
2021,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.04866318720653632
2021,multilateral_purpose_spending_shares,47122,global alliance for vaccines and immunization,-0.02351195866424014
2021,multilateral_purpose_spending_shares,47128,nordic development fund,0.0
2021,multilateral_purpose_spending_shares,47129,global environment facility least developed countries fund,0.7374734509659764
2021,multilateral_purpose_spending_shares,47134,clean technology fund,0.03147439518065204
2021,multilateral_purpose_spending_shares,47135,strategic climate fund,0.06221177045208588
2021,multilateral_purpose_spending_shares,47136,global green growth institute,0.006028096396685289
2021,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0
2021,multilateral_purpose_spending_shares,,,0.0014359549897250028
2021,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,0.00047258261525001693
2021,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0023189196317177393
2021,multilateral_purpose_spending_shares,,,0.00019787571108112343
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,1.9588753668316584e-05
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0003303425993979988
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,1.2817151918206789e-06
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.030956595425466086
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,5.276256084392241e-05
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00011092102895320388
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00020631566769937175
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.011745332500594789
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0035091086596934057
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.01912032229005392
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00113667167409919
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.020538707566737126
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.021356695719204333
2022,multilateral_purpose_spending_shares,41403,covid 19 response and recovery multi partner trust fund,0.0
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.026911172244927846
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0002983122339342905
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.009049693153801934
2022,multilateral_purpose_spending_shares,44002,international development association,0.01613164309756805
2022,multilateral_purpose_spending_shares,46000,regional development bank,0.0037172970284807924
2022,multilateral_purpose_spending_shares,46002,african development bank,0.00163043358936083
2022,multilateral_purpose_spending_shares,46003,african development fund,0.003684265062419488
2022,multilateral_purpose_spending_shares,46004,asian development bank,0.004127335493400473
2022,multilateral_purpose_spending_shares,46008,development bank of latin america,0.0
2022,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0014751759759754678
2022,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.0007491885322477533
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.005888037394888792
2022,multilateral_purpose_spending_shares,47111,adaptation fund,0.00019243002599614192
2022,multilateral_purpose_spending_shares,47125,international centre for genetic engineering and biotechnology,0.1890512837604531
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.003146600779912091
2022,multilateral_purpose_spending_shares,,,0.0011774926779492836
2022,multilateral_purpose_spending_shares,41114,united nations development programme,0.0007082637645173737
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.014853187492746417
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.006819707290274789
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.005009010364685514
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0031567791310561713
2022,multilateral_purpose_spending_shares,44002,international development association,0.008459420430001783
2022,multilateral_purpose_spending_shares,44004,international finance corporation,0.0
2022,multilateral_purpose_spending_shares,46002,african development bank,0.0017180843160246896
2022,multilateral_purpose_spending_shares,46007,central american bank for economic integration,0.038781467409792346
2022,multilateral_purpose_spending_shares,46008,development bank of latin america,0.0
2022,multilateral_purpose_spending_shares,46009,caribbean development bank,0.00026881803081256657
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,9.0617040784284e-05
2022,multilateral_purpose_spending_shares,46024,council of europe development bank,0.02017617253637366
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.0008823651132939632
2022,multilateral_purpose_spending_shares,46026,asian infrastructure investment bank,0.0029225247576136816
2022,multilateral_purpose_spending_shares,47125,international centre for genetic engineering and biotechnology,0.01727271578982649
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0
2022,multilateral_purpose_spending_shares,,,0.00011591569295486229
2022,multilateral_purpose_spending_shares,41114,united nations development programme,1.3597483452804539e-05
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.0031310401744585065
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0009131204746826863
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0031012069101732393
2022,multilateral_purpose_spending_shares,44002,international development association,0.008630871534495993
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,1.823295478684221e-05
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.001559417738304647
2022,multilateral_purpose_spending_shares,,,4.3362508616208574e-05
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.00688427652590299
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00017467328514259215
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.00014679710333496317
2022,multilateral_purpose_spending_shares,44002,international development association,0.0005563800801262407
2022,multilateral_purpose_spending_shares,,,1.892462197446099e-05
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.0018945282556585106
2022,multilateral_purpose_spending_shares,41130,united nations relief and works agency for palestine refugees in the near east,0.602016859306352
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.007673775469395899
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.005416982568967742
2022,multilateral_purpose_spending_shares,44002,international development association,0.015370341651047177
2022,multilateral_purpose_spending_shares,46003,african development fund,0.0
2022,multilateral_purpose_spending_shares,46004,asian development bank,0.002562564933182838
2022,multilateral_purpose_spending_shares,46007,central american bank for economic integration,0.0
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.005196852711467366
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.0009820876169696292
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.002409612934351449
2022,multilateral_purpose_spending_shares,,,0.015176493744499064
2022,multilateral_purpose_spending_shares,41114,united nations development programme,0.00010150281077115488
2022,multilateral_purpose_spending_shares,41119,united nations population fund,0.030509837447283448
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.001894500227690169
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,1.6428545951384042e-05
2022,multilateral_purpose_spending_shares,44002,international development association,0.001009762355545387
2022,multilateral_purpose_spending_shares,46003,african development fund,7.626498609903176e-05
2022,multilateral_purpose_spending_shares,46004,asian development bank,0.0
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,1.9354622272666092e-05
2022,multilateral_purpose_spending_shares,46025,islamic development bank,2.298659403869039e-05
2022,multilateral_purpose_spending_shares,,,0.0005233450718570192
2022,multilateral_purpose_spending_shares,41114,united nations development programme,0.0008197863856435741
2022,multilateral_purpose_spending_shares,41119,united nations population fund,0.024324077753072035
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.001335733761646925
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00027204194005069543
2022,multilateral_purpose_spending_shares,44002,international development association,7.226572469825567e-05
2022,multilateral_purpose_spending_shares,45001,world trade organisation international trade centre,0.000590994968533862
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0
2022,multilateral_purpose_spending_shares,,,0.0005889615748325627
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,1.4609166590034659e-06
2022,multilateral_purpose_spending_shares,44002,international development association,0.0
2022,multilateral_purpose_spending_shares,,,0.0
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.019275902632208627
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0009757391913900625
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.005287916324777862
2022,multilateral_purpose_spending_shares,44002,international development association,0.005334154681504621
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0015180310988617606
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2022,multilateral_purpose_spending_shares,,,0.0005522424108054668
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.0006082263146356874
2022,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.00035891628131584066
2022,multilateral_purpose_spending_shares,41402,joint sustainable development goals fund,0.0021578235790889254
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0005741282200442558
2022,multilateral_purpose_spending_shares,,,0.0010404860709439874
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,5.158103021645406e-05
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0012202185138300127
2022,multilateral_purpose_spending_shares,,,0.0001014358564484013
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.001095380488902198
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0030578546356861322
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0006544843630475951
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.00802778246875061
2022,multilateral_purpose_spending_shares,44002,international development association,0.013345993564852277
2022,multilateral_purpose_spending_shares,46000,regional development bank,0.0017386026388579359
2022,multilateral_purpose_spending_shares,46002,african development bank,0.0
2022,multilateral_purpose_spending_shares,46003,african development fund,0.0
2022,multilateral_purpose_spending_shares,46004,asian development bank,0.011276701301748916
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.004287573322746002
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.0013881574235462906
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0
2022,multilateral_purpose_spending_shares,,,0.00014113165538963876
2022,multilateral_purpose_spending_shares,41114,united nations development programme,6.530280579326658e-05
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.0006390316521260698
2022,multilateral_purpose_spending_shares,41123,united nations industrial development organisation,0.01830626515886566
2022,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,0.01709103684036505
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00920353674306013
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.004268488073472387
2022,multilateral_purpose_spending_shares,44002,international development association,0.008112413694115339
2022,multilateral_purpose_spending_shares,44004,international finance corporation,0.0
2022,multilateral_purpose_spending_shares,45001,world trade organisation international trade centre,0.002353144669988103
2022,multilateral_purpose_spending_shares,46000,regional development bank,0.003970025187180709
2022,multilateral_purpose_spending_shares,46002,african development bank,0.0023186703016737386
2022,multilateral_purpose_spending_shares,46003,african development fund,0.0059460188916112475
2022,multilateral_purpose_spending_shares,46004,asian development bank,0.01609485906483508
2022,multilateral_purpose_spending_shares,46008,development bank of latin america,0.0
2022,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0012913838459566128
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0006295385128972623
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.0016480029862613588
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.009985021826659923
2022,multilateral_purpose_spending_shares,,,0.0006798079737396473
2022,multilateral_purpose_spending_shares,41114,united nations development programme,6.468494978916823e-06
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.008763312497185174
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.002876681264299042
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0045442943591528775
2022,multilateral_purpose_spending_shares,44002,international development association,0.011013946929084795
2022,multilateral_purpose_spending_shares,44004,international finance corporation,0.0
2022,multilateral_purpose_spending_shares,45001,world trade organisation international trade centre,0.0005927288552467725
2022,multilateral_purpose_spending_shares,46002,african development bank,8.916380254043516e-06
2022,multilateral_purpose_spending_shares,46003,african development fund,0.0020908147484538027
2022,multilateral_purpose_spending_shares,46004,asian development bank,0.0028392376723663367
2022,multilateral_purpose_spending_shares,46006,black sea trade and development bank,0.0028400192353647486
2022,multilateral_purpose_spending_shares,46007,central american bank for economic integration,0.0014746752939906883
2022,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0014838456237295794
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.001752086922031263
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.007470205354350892
2022,multilateral_purpose_spending_shares,,,0.00028593222048005357
2022,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.0
2022,multilateral_purpose_spending_shares,41112,united nations conference on trade and development,0.19080542087486768
2022,multilateral_purpose_spending_shares,41114,united nations development programme,0.0014256108650448106
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.0021796567282439095
2022,multilateral_purpose_spending_shares,41123,united nations industrial development organisation,0.003545999650882963
2022,multilateral_purpose_spending_shares,41317,green climate fund,0.0
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0003178640145403164
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0010828138643175595
2022,multilateral_purpose_spending_shares,44002,international development association,0.0012741194285989692
2022,multilateral_purpose_spending_shares,45001,world trade organisation international trade centre,0.0010459592205215105
2022,multilateral_purpose_spending_shares,46007,central american bank for economic integration,0.0
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.00010870459283207975
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0005470763443405282
2022,multilateral_purpose_spending_shares,,,0.0004992327890344092
2022,multilateral_purpose_spending_shares,41114,united nations development programme,0.003157740326290949
2022,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.0696827480080409
2022,multilateral_purpose_spending_shares,41143,world health organisation core voluntary contributions account,0.3973919368497425
2022,multilateral_purpose_spending_shares,41305,united nations,0.0003756837977492327
2022,multilateral_purpose_spending_shares,41307,world health organisation assessed contributions,0.34434188509466124
2022,multilateral_purpose_spending_shares,41317,green climate fund,0.0
2022,multilateral_purpose_spending_shares,41321,world health organisation strategic preparedness and response plan,0.026805870026808582
2022,multilateral_purpose_spending_shares,41402,joint sustainable development goals fund,0.0021578235790889254
2022,multilateral_purpose_spending_shares,41403,covid 19 response and recovery multi partner trust fund,0.03896150793965353
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.008916129498685022
2022,multilateral_purpose_spending_shares,42004,european investment bank,0.0002639324919522351
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.04483529380119637
2022,multilateral_purpose_spending_shares,44002,international development association,0.03392192035685082
2022,multilateral_purpose_spending_shares,44004,international finance corporation,0.0011782132962981915
2022,multilateral_purpose_spending_shares,46000,regional development bank,0.00023800308829632607
2022,multilateral_purpose_spending_shares,46002,african development bank,1.706861209128458e-05
2022,multilateral_purpose_spending_shares,46003,african development fund,0.014272387647097139
2022,multilateral_purpose_spending_shares,46004,asian development bank,0.01623150715967711
2022,multilateral_purpose_spending_shares,46007,central american bank for economic integration,0.0
2022,multilateral_purpose_spending_shares,46008,development bank of latin america,0.0
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.028552702592804992
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.02471312513134302
2022,multilateral_purpose_spending_shares,47045,global fund to fight aids tuberculosis and malaria,0.0475874716674329
2022,multilateral_purpose_spending_shares,47122,global alliance for vaccines and immunization,1.127839688064107e-05
2022,multilateral_purpose_spending_shares,47125,international centre for genetic engineering and biotechnology,0.015320008719273534
2022,multilateral_purpose_spending_shares,47142,opec fund for international development,0.000633514665550218
2022,multilateral_purpose_spending_shares,,,0.0005634024083722088
2022,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00026538318486208235
2022,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0002553310348277478
2022,multilateral_purpose_spending_shares,44002,international development association,0.000987985077706949
2022,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,8.718123723542622e-07
2022,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
